0,0.0006,2.5,2.5,0,-1.75,0.10961,6.8301
0,0.0007,2.5,2.5,0,-1.75,-0.94896,56.227
0,-0.0007,2.5,2.5,0,-1.5,12.836,-1904.9
0,-0.0006,2.5,2.5,0,-1.5,-3.4061,-894.98
0,-0.0005,2.5,2.5,0,-1.5,-1.7032,-522.89
0,-0.0004,2.5,2.5,0,-1.5,-0.35315,-343.57
0,-0.0003,2.5,2.5,0,-1.5,0.15471,-242.11
0,-0.0002,2.5,2.5,0,-1.5,0.25953,-178.2
0,-0.0001,2.5,2.5,0,-1.5,0.22972,-134.57
0,0,2.5,2.5,0,-1.5,0.18911,-102.71
0,0.0001,2.5,2.5,0,-1.5,0.18541,-77.944
0,0.0002,2.5,2.5,0,-1.5,0.2285,-57.329
0,0.0003,2.5,2.5,0,-1.5,0.30356,-38.7
0,0.0004,2.5,2.5,0,-1.5,0.36882,-19.875
0,0.0005,2.5,2.5,0,-1.5,0.33423,2.5439
0,0.0006,2.5,2.5,0,-1.5,-0.0042084,36.934
0,0.0007,2.5,2.5,0,-1.5,-1.5085,116.07
0,-0.0007,2.5,2.5,0,-1.25,11.345,-1676
0,-0.0006,2.5,2.5,0,-1.25,-2.9289,-787.47
0,-0.0005,2.5,2.5,0,-1.25,-1.424,-459.63
0,-0.0004,2.5,2.5,0,-1.25,-0.24402,-301.25
0,-0.0003,2.5,2.5,0,-1.25,0.18692,-211.27
0,-0.0002,2.5,2.5,0,-1.25,0.26309,-154.2
0,-0.0001,2.5,2.5,0,-1.25,0.22559,-114.83
0,0,2.5,2.5,0,-1.25,0.18479,-85.606
0,0.0001,2.5,2.5,0,-1.25,0.18278,-62.274
0,0.0002,2.5,2.5,0,-1.25,0.22616,-42.063
0,0.0003,2.5,2.5,0,-1.25,0.29779,-22.691
0,0.0004,2.5,2.5,0,-1.25,0.35182,-1.4665
0,0.0005,2.5,2.5,0,-1.25,0.28705,26.431
0,0.0006,2.5,2.5,0,-1.25,-0.14906,73.726
0,0.0007,2.5,2.5,0,-1.25,-2.2103,191.22
0,-0.0007,2.5,2.5,0,-1,9.9497,-1461.6
0,-0.0006,2.5,2.5,0,-1,-2.481,-686.47
0,-0.0005,2.5,2.5,0,-1,-1.162,-399.98
0,-0.0004,2.5,2.5,0,-1,-0.14167,-261.11
0,-0.0003,2.5,2.5,0,-1,0.21738,-181.77
0,-0.0002,2.5,2.5,0,-1,0.26684,-131
0,-0.0001,2.5,2.5,0,-1,0.22199,-95.47
0,0,2.5,2.5,0,-1,0.18105,-68.5
0,0.0001,2.5,2.5,0,-1,0.18009,-46.238
0,0.0002,2.5,2.5,0,-1,0.22296,-26.008
0,0.0003,2.5,2.5,0,-1,0.2896,-5.3336
0,0.0004,2.5,2.5,0,-1,0.32944,19.129
0,0.0005,2.5,2.5,0,-1,0.22802,53.96
0,0.0006,2.5,2.5,0,-1,-0.3249,117.21
0,0.0007,2.5,2.5,0,-1,-3.0541,281.69
0,-0.0007,2.5,2.5,0,-0.75,8.6522,-1261.5
0,-0.0006,2.5,2.5,0,-0.75,-2.0636,-591.97
0,-0.0005,2.5,2.5,0,-0.75,-0.91753,-343.92
0,-0.0004,2.5,2.5,0,-0.75,-0.045811,-223.15
0,-0.0003,2.5,2.5,0,-0.75,0.24606,-153.63
0,-0.0002,2.5,2.5,0,-0.75,0.27077,-108.6
0,-0.0001,2.5,2.5,0,-0.75,0.21903,-76.478
0,0,2.5,2.5,0,-0.75,0.17779,-51.396
0,0.0001,2.5,2.5,0,-0.75,0.17752,-29.836
0,0.0002,2.5,2.5,0,-0.75,0.21882,-9.1616
0,0.0003,2.5,2.5,0,-0.75,0.27887,13.372
0,0.0004,2.5,2.5,0,-0.75,0.30157,41.91
0,0.0005,2.5,2.5,0,-0.75,0.15717,85.131
0,0.0006,2.5,2.5,0,-0.75,-0.53175,167.38
0,0.0007,2.5,2.5,0,-0.75,-4.0401,387.47
0,-0.0007,2.5,2.5,0,-0.5,7.4508,-1075.7
0,-0.0006,2.5,2.5,0,-0.5,-1.6752,-503.98
0,-0.0005,2.5,2.5,0,-0.5,-0.69027,-291.46
0,-0.0004,2.5,2.5,0,-0.5,0.043442,-187.37
0,-0.0003,2.5,2.5,0,-0.5,0.27312,-126.83
0,-0.0002,2.5,2.5,0,-0.5,0.27473,-86.984
0,-0.0001,2.5,2.5,0,-0.5,0.21678,-57.856
0,0,2.5,2.5,0,-0.5,0.17494,-34.294
0,0.0001,2.5,2.5,0,-0.5,0.17492,-13.067
0,0.0002,2.5,2.5,0,-0.5,0.21383,8.4747
0,0.0003,2.5,2.5,0,-0.5,0.26568,33.425
0,0.0004,2.5,2.5,0,-0.5,0.26834,66.878
0,0.0005,2.5,2.5,0,-0.5,0.074544,119.94
0,0.0006,2.5,2.5,0,-0.5,-0.76951,224.24
0,0.0007,2.5,2.5,0,-0.5,-5.1683,508.57
0,-0.0007,2.5,2.5,0,-0.25,6.3451,-904.35
0,-0.0006,2.5,2.5,0,-0.25,-1.3168,-422.49
0,-0.0005,2.5,2.5,0,-0.25,-0.48043,-242.6
0,-0.0004,2.5,2.5,0,-0.25,0.12598,-153.76
0,-0.0003,2.5,2.5,0,-0.25,0.29851,-101.39
0,-0.0002,2.5,2.5,0,-0.25,0.27896,-66.167
0,-0.0001,2.5,2.5,0,-0.25,0.21506,-39.605
0,0,2.5,2.5,0,-0.25,0.17266,-17.194
0,0.0001,2.5,2.5,0,-0.25,0.17227,4.0675
0,0.0002,2.5,2.5,0,-0.25,0.20793,26.901
0,0.0003,2.5,2.5,0,-0.25,0.25004,54.827
0,0.0004,2.5,2.5,0,-0.25,0.22965,94.032
0,0.0005,2.5,2.5,0,-0.25,-0.020029,158.4
0,0.0006,2.5,2.5,0,-0.25,-1.0383,287.79
0,0.0007,2.5,2.5,0,-0.25,-6.4387,644.99
0,-0.0007,2.5,2.5,0,0,5.3371,-747.34
0,-0.0006,2.5,2.5,0,0,-0.98822,-347.51
0,-0.0005,2.5,2.5,0,0,-0.28797,-197.34
0,-0.0004,2.5,2.5,0,0,0.20204,-122.33
0,-0.0003,2.5,2.5,0,0,0.32215,-77.293
0,-0.0002,2.5,2.5,0,0,0.28329,-46.144
0,-0.0001,2.5,2.5,0,0,0.21399,-21.725
0,0,2.5,2.5,0,0,0.17083,-0.096692
0,0.0001,2.5,2.5,0,0,0.16962,21.569
0,0.0002,2.5,2.5,0,0,0.20114,46.118
0,0.0003,2.5,2.5,0,0,0.23193,77.576
0,0.0004,2.5,2.5,0,0,0.18547,123.37
0,0.0005,2.5,2.5,0,0,-0.12634,200.49
0,0.0006,2.5,2.5,0,0,-1.3382,358.02
0,0.0007,2.5,2.5,0,0,-7.8512,796.71
0,-0.0007,2.5,2.5,0,0.25,4.4252,-604.69
0,-0.0006,2.5,2.5,0,0.25,-0.68933,-279.04
0,-0.0005,2.5,2.5,0,0.25,-0.11281,-155.67
0,-0.0004,2.5,2.5,0,0.25,0.27146,-93.087
0,-0.0003,2.5,2.5,0,0.25,0.34414,-54.548
0,-0.0002,2.5,2.5,0,0.25,0.28776,-26.915
0,-0.0001,2.5,2.5,0,0.25,0.21359,-4.2162
0,0,2.5,2.5,0,0.25,0.16956,16.999
0,0.0001,2.5,2.5,0,0.25,0.16699,39.436
0,0.0002,2.5,2.5,0,0.25,0.19348,66.124
0,0.0003,2.5,2.5,0,0.25,0.21136,101.67
0,0.0004,2.5,2.5,0,0.25,0.13597,154.9
0,0.0005,2.5,2.5,0,0.25,-0.24462,246.23
0,0.0006,2.5,2.5,0,0.25,-1.669,434.95
0,0.0007,2.5,2.5,0,0.25,-9.406,963.76
0,-0.0007,2.5,2.5,0,0.5,3.61,-476.4
0,-0.0006,2.5,2.5,0,0.5,-0.42014,-217.07
0,-0.0005,2.5,2.5,0,0.5,0.045016,-117.6
0,-0.0004,2.5,2.5,0,0.5,0.33432,-66.017
0,-0.0003,2.5,2.5,0,0.5,0.36438,-33.153
0,-0.0002,2.5,2.5,0,0.5,0.29243,-8.4801
0,-0.0001,2.5,2.5,0,0.5,0.21379,12.922
0,0,2.5,2.5,0,0.5,0.16873,34.092
0,0.0001,2.5,2.5,0,0.5,0.16434,57.67
0,0.0002,2.5,2.5,0,0.5,0.18489,86.921
0,0.0003,2.5,2.5,0,0.5,0.18829,127.12
0,0.0004,2.5,2.5,0,0.5,0.081023,188.61
0,0.0005,2.5,2.5,0,0.5,-0.37464,295.61
0,0.0006,2.5,2.5,0,0.5,-2.0307,518.56
0,0.0007,2.5,2.5,0,0.5,-11.103,1146.1
0,-0.0007,2.5,2.5,0,0.75,2.8911,-362.48
0,-0.0006,2.5,2.5,0,0.75,-0.1806,-161.61
0,-0.0005,2.5,2.5,0,0.75,0.18545,-83.134
0,-0.0004,2.5,2.5,0,0.75,0.3906,-41.126
0,-0.0003,2.5,2.5,0,0.75,0.38293,-13.107
0,-0.0002,2.5,2.5,0,0.75,0.29719,9.1603
0,-0.0001,2.5,2.5,0,0.75,0.21464,29.69
0,0,2.5,2.5,0,0.75,0.16841,51.182
0,0.0001,2.5,2.5,0,0.75,0.1617,76.271
0,0.0002,2.5,2.5,0,0.75,0.17536,108.51
0,0.0003,2.5,2.5,0,0.75,0.1629,153.91
0,0.0004,2.5,2.5,0,0.75,0.02054,224.51
0,0.0005,2.5,2.5,0,0.75,-0.51645,348.63
0,0.0006,2.5,2.5,0,0.75,-2.4236,608.87
0,0.0007,2.5,2.5,0,0.75,-12.942,1343.8
0,-0.0007,2.5,2.5,0,1,2.269,-262.92
0,-0.0006,2.5,2.5,0,1,0.029075,-112.65
0,-0.0005,2.5,2.5,0,1,0.30863,-52.263
0,-0.0004,2.5,2.5,0,1,0.44028,-18.414
0,-0.0003,2.5,2.5,0,1,0.39979,5.5889
0,-0.0002,2.5,2.5,0,1,0.30211,26.006
0,-0.0001,2.5,2.5,0,1,0.21616,46.086
0,0,2.5,2.5,0,1,0.16866,68.271
0,0.0001,2.5,2.5,0,1,0.15902,95.237
0,0.0002,2.5,2.5,0,1,0.16505,130.89
0,0.0003,2.5,2.5,0,1,0.13482,182.05
0,0.0004,2.5,2.5,0,1,-0.045378,262.6
0,0.0005,2.5,2.5,0,1,-0.67037,405.3
0,0.0006,2.5,2.5,0,1,-2.8474,705.86
0,0.0007,2.5,2.5,0,1,-14.922,1556.8
0,-0.0007,2.5,2.5,0,1.25,1.7432,-177.73
0,-0.0006,2.5,2.5,0,1.25,0.20918,-70.194
0,-0.0005,2.5,2.5,0,1.25,0.41439,-24.991
0,-0.0004,2.5,2.5,0,1.25,0.48331,2.1205
0,-0.0003,2.5,2.5,0,1.25,0.41496,22.935
0,-0.0002,2.5,2.5,0,1.25,0.30723,42.058
0,-0.0001,2.5,2.5,0,1.25,0.21827,62.112
0,0,2.5,2.5,0,1.25,0.16929,85.357
0,0.0001,2.5,2.5,0,1.25,0.15636,114.57
0,0.0002,2.5,2.5,0,1.25,0.15379,154.05
0,0.0003,2.5,2.5,0,1.25,0.1044,211.54
0,0.0004,2.5,2.5,0,1.25,-0.11652,302.87
0,0.0005,2.5,2.5,0,1.25,-0.83588,465.6
0,0.0006,2.5,2.5,0,1.25,-3.3021,809.54
0,0.0007,2.5,2.5,0,1.25,-17.047,1785.1
0,-0.0007,2.5,2.5,0,1.5,1.3142,-106.9
0,-0.0006,2.5,2.5,0,1.5,0.35943,-34.246
0,-0.0005,2.5,2.5,0,1.5,0.50284,-1.3159
0,-0.0004,2.5,2.5,0,1.5,0.51978,20.476
0,-0.0003,2.5,2.5,0,1.5,0.42847,38.931
0,-0.0002,2.5,2.5,0,1.5,0.31247,57.316
0,-0.0001,2.5,2.5,0,1.5,0.221,77.767
0,0,2.5,2.5,0,1.5,0.17045,102.44
0,0.0001,2.5,2.5,0,1.5,0.15373,134.27
0,0.0002,2.5,2.5,0,1.5,0.1416,178.01
0,0.0003,2.5,2.5,0,1.5,0.071505,242.38
0,0.0004,2.5,2.5,0,1.5,-0.19309,345.33
0,0.0005,2.5,2.5,0,1.5,-1.0133,529.55
0,0.0006,2.5,2.5,0,1.5,-3.7877,919.91
0,0.0007,2.5,2.5,0,1.5,-19.313,2028.7
0,-0.0007,2.5,2.5,0,1.75,0.98161,-50.436
0,-0.0006,2.5,2.5,0,1.75,0.48002,-4.8042
0,-0.0005,2.5,2.5,0,1.75,0.57399,18.761
0,-0.0004,2.5,2.5,0,1.75,0.54968,36.654
0,-0.0003,2.5,2.5,0,1.75,0.44022,53.578
0,-0.0002,2.5,2.5,0,1.75,0.31782,71.779
0,-0.0001,2.5,2.5,0,1.75,0.22428,93.052
0,0,2.5,2.5,0,1.75,0.17216,119.52
0,0.0001,2.5,2.5,0,1.75,0.15109,154.34
0,0.0002,2.5,2.5,0,1.75,0.12853,202.76
0,0.0003,2.5,2.5,0,1.75,0.036048,274.57
0,0.0004,2.5,2.5,0,1.75,-0.27529,389.97
0,0.0005,2.5,2.5,0,1.75,-1.2026,597.14
0,0.0006,2.5,2.5,0,1.75,-4.3047,1037
0,0.0007,2.5,2.5,0,1.75,-21.719,2287.6
0,-0.0007,2.5,2.5,0,2,0.74553,-8.335
0,-0.0006,2.5,2.5,0,2,0.57086,18.133
0,-0.0005,2.5,2.5,0,2,0.62784,35.239
0,-0.0004,2.5,2.5,0,2,0.57295,50.653
0,-0.0003,2.5,2.5,0,2,0.45029,66.875
0,-0.0002,2.5,2.5,0,2,0.32338,85.448
0,-0.0001,2.5,2.5,0,2,0.22832,107.97
0,0,2.5,2.5,0,2,0.17429,136.6
0,0.0001,2.5,2.5,0,2,0.14846,174.77
0,0.0002,2.5,2.5,0,2,0.11459,228.3
0,0.0003,2.5,2.5,0,2,-0.0017968,308.1
0,0.0004,2.5,2.5,0,2,-0.36299,436.8
0,0.0005,2.5,2.5,0,2,-1.4039,668.37
0,0.0006,2.5,2.5,0,2,-4.8527,1160.7
0,0.0007,2.5,2.5,0,2,-24.27,2561.9
0,-0.0007,2.5,2.5,0,2.25,0.60601,19.402
0,-0.0006,2.5,2.5,0,2.25,0.63194,34.564
0,-0.0005,2.5,2.5,0,2.25,0.66427,48.119
0,-0.0004,2.5,2.5,0,2.25,0.58968,62.473
0,-0.0003,2.5,2.5,0,2.25,0.45874,78.821
0,-0.0002,2.5,2.5,0,2.25,0.32897,98.322
0,-0.0001,2.5,2.5,0,2.25,0.23297,122.51
0,0,2.5,2.5,0,2.25,0.17694,153.68
0,0.0001,2.5,2.5,0,2.25,0.14577,195.57
0,0.0002,2.5,2.5,0,2.25,0.099629,254.62
0,0.0003,2.5,2.5,0,2.25,-0.042005,342.98
0,0.0004,2.5,2.5,0,2.25,-0.45582,485.82
0,0.0005,2.5,2.5,0,2.25,-1.6165,743.24
0,0.0006,2.5,2.5,0,2.25,-5.431,1291.2
0,0.0007,2.5,2.5,0,2.25,-26.963,2851.5
0,-0.0007,2.5,2.5,0,2.5,0.56308,32.776
0,-0.0006,2.5,2.5,0,2.5,0.66337,44.49
0,-0.0005,2.5,2.5,0,2.5,0.68329,57.402
0,-0.0004,2.5,2.5,0,2.5,0.59972,72.115
0,-0.0003,2.5,2.5,0,2.5,0.46539,89.419
0,-0.0002,2.5,2.5,0,2.5,0.33481,110.4
0,-0.0001,2.5,2.5,0,2.5,0.23817,136.68
0,0,2.5,2.5,0,2.5,0.18014,170.76
0,0.0001,2.5,2.5,0,2.5,0.14328,216.73
0,0.0002,2.5,2.5,0,2.5,0.083821,281.74
0,0.0003,2.5,2.5,0,2.5,-0.084878,379.21
0,0.0004,2.5,2.5,0,2.5,-0.55415,537.02
0,0.0005,2.5,2.5,0,2.5,-1.8415,821.75
0,0.0006,2.5,2.5,0,2.5,-6.0406,1428.3
0,0.0007,2.5,2.5,0,2.5,-29.795,3156.3
